Dataset,Class,Image Name,EC (Capacity),PSNR (dB),SSIM,Entropy Cover,Entropy Stego,Correlation,Cosine Sim,t-Test
RSSCN7,River,1395.jpg,2.0220,57.40,0.9995,5.2192,5.2198,0.999845,0.999998,2.7208
RSSCN7,River,1396.jpg,2.0164,60.28,0.9998,4.2415,4.2415,0.999885,0.999999,0.0000
RSSCN7,River,1397.jpg,1.9971,53.65,0.9992,6.6391,6.6393,0.999932,0.999979,2.4106
RSSCN7,River,1398.jpg,2.0004,53.55,0.9994,7.1786,7.1789,0.999938,0.999992,2.2020
RSSCN7,River,1399.jpg,1.9979,54.34,0.9994,6.7483,6.7482,0.999946,0.999993,1.5535
RSSCN7,River,1400.jpg,1.9995,53.24,0.9985,6.4010,6.4015,0.999667,0.999977,2.5242
RSSCN7,River,1401.jpg,1.9995,58.21,0.9995,4.6931,4.6936,0.999725,0.999970,1.2338
RSSCN7,River,1402.jpg,1.9973,55.53,0.9993,5.9349,5.9353,0.999824,0.999972,1.9691
RSSCN7,River,1403.jpg,2.0009,54.30,0.9990,5.7357,5.7364,0.999659,0.999943,2.0310
RSSCN7,River,1404.jpg,2.0006,56.65,0.9994,4.9581,4.9577,0.999732,0.999972,2.4580
RSSCN7,River,1405.jpg,2.0008,53.51,0.9988,6.4000,6.4005,0.999757,0.999963,0.0762
RSSCN7,River,1406.jpg,2.0039,53.85,0.9987,6.7756,6.7761,0.999866,0.999976,2.6719
RSSCN7,River,1407.jpg,2.0026,52.13,0.9984,6.2453,6.2460,0.999483,0.999943,2.1524
RSSCN7,River,1408.jpg,1.9941,56.02,0.9994,5.2440,5.2449,0.999767,0.999975,3.5074
RSSCN7,River,1409.jpg,2.0019,55.19,0.9992,5.9491,5.9493,0.999846,0.999977,1.3245
RSSCN7,River,1410.jpg,2.0040,55.61,0.9993,5.6754,5.6759,0.999828,0.999981,0.5824
RSSCN7,River,1411.jpg,1.9991,52.41,0.9987,7.2203,7.2208,0.999887,0.999981,1.9347
RSSCN7,River,1412.jpg,2.0018,53.76,0.9990,6.9420,6.9424,0.999907,0.999986,1.9426
RSSCN7,River,1413.jpg,2.0024,52.07,0.9986,6.7715,6.7720,0.999745,0.999965,0.2705
RSSCN7,River,1414.jpg,1.9979,52.70,0.9990,7.0159,7.0165,0.999885,0.999979,0.6944
RSSCN7,River,1415.jpg,1.9977,53.12,0.9990,6.8454,6.8458,0.999874,0.999986,2.5656
RSSCN7,River,1416.jpg,1.9905,58.41,0.9996,5.1574,5.1580,0.999925,0.999988,1.6265
RSSCN7,River,1417.jpg,2.0175,59.06,0.9997,4.7311,4.7314,0.999920,0.999988,1.7053
RSSCN7,River,1418.jpg,2.0096,60.84,0.9997,5.4845,5.4846,0.999870,0.999995,0.5063
RSSCN7,River,1419.jpg,1.9908,57.75,0.9994,5.6587,5.6592,0.999716,0.999986,0.5142
RSSCN7,River,1420.jpg,1.9985,62.12,0.9998,4.4744,4.4752,0.999696,0.999995,1.3778
RSSCN7,River,1421.jpg,2.0015,56.97,0.9991,5.4925,5.4932,0.999706,0.999964,0.9345
RSSCN7,River,1422.jpg,1.9909,57.37,0.9992,5.3485,5.3494,0.999718,0.999968,0.0566
RSSCN7,River,1423.jpg,1.9950,57.06,0.9993,5.0365,5.0363,0.999766,0.999948,2.6592
RSSCN7,River,1424.jpg,2.0093,55.04,0.9989,6.1685,6.1691,0.999861,0.999975,1.1507
RSSCN7,River,1425.jpg,2.0074,55.20,0.9989,5.8221,5.8232,0.999730,0.999968,2.2133
RSSCN7,River,1426.jpg,1.9955,55.19,0.9990,6.3949,6.3953,0.999886,0.999983,1.7002
RSSCN7,River,1427.jpg,2.0001,53.07,0.9986,6.0661,6.0666,0.999539,0.999956,0.1207
RSSCN7,River,1428.jpg,1.9938,56.23,0.9994,5.9822,5.9822,0.999927,0.999992,1.0125
RSSCN7,River,1429.jpg,2.0007,59.99,0.9997,5.9657,5.9657,0.999951,0.999995,0.4743
RSSCN7,River,1430.jpg,1.9736,59.86,0.9997,5.6097,5.6097,0.999925,0.999983,1.6656
RSSCN7,River,1431.jpg,2.0095,53.81,0.9989,6.6660,6.6664,0.999820,0.999976,1.6896
RSSCN7,River,1432.jpg,1.9928,56.30,0.9994,5.8499,5.8502,0.999881,0.999981,1.4463
RSSCN7,River,1433.jpg,1.9857,56.86,0.9994,6.2963,6.2963,0.999932,0.999989,2.8563
RSSCN7,River,1434.jpg,2.0034,55.30,0.9992,5.7484,5.7489,0.999760,0.999989,2.0063
RSSCN7,River,1435.jpg,2.0094,52.59,0.9986,6.7612,6.7617,0.999777,0.999987,2.1407
RSSCN7,River,1436.jpg,2.0087,58.05,0.9994,6.5776,6.5777,0.999945,0.999996,1.7744
RSSCN7,River,1437.jpg,2.0068,54.21,0.9988,6.8301,6.8303,0.999901,0.999989,2.3919
RSSCN7,River,1438.jpg,1.9937,56.43,0.9992,6.3847,6.3847,0.999953,0.999993,3.8236
RSSCN7,River,1439.jpg,2.0060,58.78,0.9995,6.3987,6.3989,0.999965,0.999994,0.1798
RSSCN7,River,1440.jpg,1.9963,55.53,0.9991,6.3826,6.3829,0.999920,0.999991,1.1537
RSSCN7,River,1441.jpg,1.9956,54.85,0.9992,6.6742,6.6745,0.999865,0.999990,1.0120
RSSCN7,River,1442.jpg,1.9927,54.58,0.9992,6.8637,6.8637,0.999887,0.999989,0.0903
RSSCN7,River,1443.jpg,2.0032,53.72,0.9988,6.6087,6.6092,0.999853,0.999986,1.0890
RSSCN7,River,1444.jpg,1.9945,54.21,0.9988,6.7135,6.7138,0.999854,0.999989,2.3820
RSSCN7,River,1445.jpg,1.9956,52.53,0.9984,6.9028,6.9030,0.999805,0.999988,1.7856
RSSCN7,River,1446.jpg,2.0034,54.20,0.9988,7.2035,7.2038,0.999934,0.999992,2.7639
RSSCN7,River,1447.jpg,2.0013,56.92,0.9995,5.1700,5.1703,0.999867,0.999982,1.8910
RSSCN7,River,1448.jpg,2.0127,55.43,0.9991,6.4387,6.4390,0.999837,0.999987,3.1245
RSSCN7,River,1449.jpg,1.9888,60.33,0.9997,5.4279,5.4282,0.999969,0.999992,1.5674
RSSCN7,River,1450.jpg,1.9970,53.12,0.9983,5.9351,5.9369,0.999705,0.999986,2.3933
RSSCN7,River,1451.jpg,2.0058,55.96,0.9991,6.4275,6.4277,0.999907,0.999985,1.4291
RSSCN7,River,1452.jpg,1.9961,55.83,0.9992,6.2470,6.2475,0.999833,0.999987,1.4214
RSSCN7,River,1453.jpg,2.0023,57.20,0.9994,6.0982,6.0985,0.999873,0.999986,3.3800
RSSCN7,River,1454.jpg,2.0013,54.95,0.9992,6.5411,6.5412,0.999923,0.999983,1.0534
RSSCN7,River,1455.jpg,1.9975,54.26,0.9991,6.4928,6.4932,0.999876,0.999977,0.1424
RSSCN7,River,1456.jpg,1.9883,54.64,0.9988,5.8985,5.8987,0.999685,0.999970,1.5247
RSSCN7,River,1457.jpg,1.9931,54.31,0.9991,6.9684,6.9686,0.999901,0.999992,0.8871
RSSCN7,River,1458.jpg,1.9915,54.42,0.9991,6.5408,6.5412,0.999850,0.999988,0.3063
RSSCN7,River,1459.jpg,1.9991,55.23,0.9990,6.7214,6.7218,0.999900,0.999991,0.7648
RSSCN7,River,1460.jpg,2.0134,55.35,0.9991,6.5363,6.5366,0.999909,0.999991,1.2020
RSSCN7,River,1461.jpg,2.0071,56.85,0.9995,6.5289,6.5288,0.999939,0.999989,2.0423
RSSCN7,River,1462.jpg,2.0134,54.98,0.9994,6.9644,6.9648,0.999960,0.999990,1.3410
RSSCN7,River,1463.jpg,2.0029,57.24,0.9995,5.6261,5.6264,0.999944,0.999990,2.3028
RSSCN7,River,1464.jpg,2.0080,57.63,0.9995,5.3983,5.3990,0.999865,0.999986,0.7288
RSSCN7,River,1465.jpg,1.9972,55.88,0.9991,5.3450,5.3462,0.999590,0.999972,1.9696
RSSCN7,River,1466.jpg,1.9914,57.01,0.9995,5.1165,5.1165,0.999837,0.999988,2.1055
RSSCN7,River,1467.jpg,1.9982,55.20,0.9992,6.1447,6.1452,0.999857,0.999983,2.7650
RSSCN7,River,1468.jpg,1.9872,57.25,0.9994,5.7232,5.7237,0.999899,0.999990,1.3951
RSSCN7,River,1469.jpg,2.0029,58.34,0.9995,5.1373,5.1373,0.999906,0.999991,0.9677
RSSCN7,River,1470.jpg,1.9966,53.44,0.9990,7.0365,7.0367,0.999884,0.999985,1.6631
RSSCN7,River,1471.jpg,1.9899,56.88,0.9994,6.5617,6.5621,0.999894,0.999991,0.0855
RSSCN7,River,1472.jpg,1.9979,55.54,0.9993,6.5716,6.5719,0.999873,0.999992,0.5497
RSSCN7,River,1473.jpg,2.0016,53.97,0.9989,6.9035,6.9039,0.999863,0.999991,2.3220
RSSCN7,River,1474.jpg,2.0018,53.48,0.9988,6.8357,6.8364,0.999874,0.999990,1.2224
RSSCN7,River,1475.jpg,1.9816,59.27,0.9995,5.3477,5.3477,0.999762,0.999986,1.2251
RSSCN7,River,1476.jpg,1.9864,57.53,0.9994,5.7320,5.7323,0.999762,0.999979,2.1611
RSSCN7,River,1477.jpg,2.0183,57.21,0.9993,5.5126,5.5130,0.999766,0.999979,2.6056
RSSCN7,River,1478.jpg,2.0006,55.04,0.9991,6.3448,6.3453,0.999859,0.999975,3.5125
RSSCN7,River,1479.jpg,1.9931,55.15,0.9988,5.7496,5.7506,0.999616,0.999969,0.9945
RSSCN7,River,1480.jpg,2.0173,57.08,0.9997,5.3959,5.3964,0.999943,0.999991,0.3666
RSSCN7,River,1481.jpg,2.0055,56.87,0.9996,5.6033,5.6034,0.999921,0.999990,0.5558
RSSCN7,River,1482.jpg,2.0028,56.65,0.9996,5.8017,5.8021,0.999938,0.999990,1.6622
RSSCN7,River,1483.jpg,2.0011,57.45,0.9997,5.7523,5.7526,0.999945,0.999992,0.5483
RSSCN7,River,1484.jpg,1.9914,57.15,0.9994,5.7119,5.7121,0.999914,0.999991,0.7502
RSSCN7,River,1485.jpg,1.9984,51.83,0.9983,5.6488,5.6503,0.998639,0.999928,3.3053
RSSCN7,River,1486.jpg,2.0087,57.23,0.9993,5.8790,5.8794,0.999859,0.999992,0.5012
RSSCN7,River,1487.jpg,1.9958,53.68,0.9984,5.7279,5.7297,0.999728,0.999984,2.0055
RSSCN7,River,1488.jpg,2.0201,62.93,0.9998,5.7846,5.7848,0.999929,0.999998,0.7189
RSSCN7,River,1489.jpg,2.0331,61.49,0.9997,5.6943,5.6944,0.999896,0.999998,0.9000
RSSCN7,River,1490.jpg,2.0045,60.42,0.9997,5.7162,5.7163,0.999880,0.999997,0.6990
RSSCN7,River,1491.jpg,2.0044,53.05,0.9981,6.0508,6.0518,0.999486,0.999972,1.7549
RSSCN7,River,1492.jpg,1.9868,55.20,0.9990,5.6392,5.6401,0.999465,0.999971,1.9346
RSSCN7,River,1493.jpg,1.9945,57.76,0.9995,5.3715,5.3717,0.999876,0.999986,1.4861
RSSCN7,River,1494.jpg,1.9995,53.88,0.9994,7.0041,7.0045,0.999938,0.999986,0.0076
RSSCN7,River,1495.jpg,2.0022,54.70,0.9995,6.4668,6.4668,0.999881,0.999991,1.8758
RSSCN7,River,1496.jpg,2.0003,54.93,0.9995,6.9231,6.9235,0.999943,0.999989,2.3894
RSSCN7,River,1497.jpg,2.0082,55.46,0.9992,6.4180,6.4184,0.999923,0.999985,0.4634
RSSCN7,River,1498.jpg,1.9990,53.68,0.9988,6.0992,6.0998,0.999690,0.999957,2.3048
RSSCN7,River,1499.jpg,2.0108,57.50,0.9996,5.1095,5.1096,0.999862,0.999977,1.2806
RSSCN7,River,1500.jpg,1.9991,53.65,0.9991,6.6651,6.6654,0.999917,0.999977,1.7929
RSSCN7,River,1501.jpg,2.0087,56.22,0.9993,6.6875,6.6876,0.999902,0.999991,2.0667
RSSCN7,River,1502.jpg,2.0111,54.59,0.9987,6.4667,6.4675,0.999847,0.999977,2.0697
RSSCN7,River,1503.jpg,2.0047,56.58,0.9994,6.1209,6.1210,0.999886,0.999988,1.4160
RSSCN7,River,1504.jpg,2.0077,55.88,0.9992,6.5905,6.5907,0.999897,0.999988,0.3479
RSSCN7,River,1505.jpg,1.9931,54.61,0.9988,6.5824,6.5823,0.999899,0.999982,3.1131
RSSCN7,River,1506.jpg,2.0073,54.03,0.9987,6.6130,6.6136,0.999856,0.999980,0.9202
RSSCN7,River,1507.jpg,1.9922,56.54,0.9992,6.2145,6.2148,0.999916,0.999983,2.8167
RSSCN7,River,1508.jpg,1.9935,53.38,0.9985,6.4002,6.4005,0.999765,0.999970,1.8339
RSSCN7,River,1509.jpg,2.0013,54.52,0.9988,6.0322,6.0327,0.999800,0.999975,3.0977
RSSCN7,River,1510.jpg,1.9991,52.55,0.9983,6.4568,6.4571,0.999638,0.999963,2.1625
RSSCN7,River,1511.jpg,1.9973,53.32,0.9985,6.3757,6.3763,0.999743,0.999963,2.9122
RSSCN7,River,1512.jpg,1.9991,52.22,0.9983,6.4696,6.4701,0.999607,0.999961,1.1851
RSSCN7,River,1513.jpg,1.9949,53.07,0.9984,6.7423,6.7426,0.999817,0.999971,1.4902
RSSCN7,River,1514.jpg,1.9942,53.11,0.9986,6.8033,6.8036,0.999848,0.999973,2.8487
RSSCN7,River,1515.jpg,1.9810,63.23,0.9998,4.4499,4.4503,0.999695,0.999997,0.7107
RSSCN7,River,1516.jpg,2.0231,59.35,0.9997,5.2843,5.2846,0.999909,0.999994,1.4207
RSSCN7,River,1517.jpg,2.0106,55.48,0.9992,6.2308,6.2313,0.999857,0.999986,1.5156
RSSCN7,River,1518.jpg,2.0000,55.40,0.9991,5.4576,5.4580,0.999592,0.999978,0.3200
RSSCN7,River,1519.jpg,2.0044,53.59,0.9985,6.4217,6.4220,0.999720,0.999979,2.5669
RSSCN7,River,1520.jpg,2.0049,53.27,0.9982,6.0395,6.0401,0.999416,0.999971,1.7089
RSSCN7,River,1521.jpg,1.9981,53.98,0.9985,6.1861,6.1867,0.999745,0.999980,2.1597
RSSCN7,River,1522.jpg,1.9930,55.34,0.9986,5.2860,5.2882,0.999481,0.999973,1.3436
RSSCN7,River,1523.jpg,2.0059,54.66,0.9987,6.0480,6.0490,0.999836,0.999974,0.2320
RSSCN7,River,1524.jpg,2.0038,53.56,0.9985,6.8549,6.8553,0.999865,0.999984,3.2114
RSSCN7,River,1525.jpg,2.0022,54.20,0.9986,6.4745,6.4750,0.999804,0.999980,2.1489
RSSCN7,River,1526.jpg,2.0113,54.64,0.9989,6.5486,6.5492,0.999849,0.999985,2.0419
RSSCN7,River,1527.jpg,2.0020,54.30,0.9987,6.4507,6.4514,0.999815,0.999984,0.8707
RSSCN7,River,1528.jpg,2.0009,54.33,0.9988,6.4606,6.4613,0.999825,0.999979,2.4371
RSSCN7,River,1529.jpg,1.9938,56.37,0.9995,5.4810,5.4810,0.999932,0.999981,1.4921
RSSCN7,River,1530.jpg,1.9948,55.24,0.9991,5.9216,5.9222,0.999900,0.999983,3.0227
RSSCN7,River,1531.jpg,1.9986,56.49,0.9993,5.8437,5.8442,0.999921,0.999983,2.6221
RSSCN7,River,1532.jpg,1.9959,54.95,0.9991,6.4756,6.4761,0.999824,0.999979,2.6240
RSSCN7,River,1533.jpg,2.0006,54.88,0.9990,6.2748,6.2754,0.999898,0.999981,1.1938
RSSCN7,River,1534.jpg,2.0102,53.48,0.9985,6.3902,6.3907,0.999740,0.999978,2.8034
RSSCN7,River,1535.jpg,1.9987,52.97,0.9987,6.6141,6.6148,0.999812,0.999979,0.2557
RSSCN7,River,1536.jpg,1.9988,52.85,0.9984,6.5294,6.5299,0.999691,0.999973,0.6996
RSSCN7,River,1537.jpg,1.9924,58.48,0.9996,4.9628,4.9629,0.999907,0.999996,1.3247
RSSCN7,River,1538.jpg,2.0067,57.92,0.9995,4.6962,4.6963,0.999709,0.999969,1.5555
RSSCN7,River,1539.jpg,2.0009,55.36,0.9995,5.9968,5.9966,0.999922,0.999983,0.2560
RSSCN7,River,1540.jpg,1.9980,55.87,0.9994,6.0080,6.0083,0.999906,0.999985,1.0665
RSSCN7,River,1541.jpg,1.9959,57.02,0.9992,6.0035,6.0039,0.999877,0.999979,0.3317
RSSCN7,River,1542.jpg,2.0055,54.69,0.9991,6.3387,6.3389,0.999782,0.999987,1.6793
RSSCN7,River,1543.jpg,2.0052,54.39,0.9990,6.6934,6.6936,0.999873,0.999982,3.1808
RSSCN7,River,1544.jpg,1.9978,54.14,0.9989,6.9561,6.9566,0.999904,0.999986,2.2463
RSSCN7,River,1545.jpg,2.0075,58.54,0.9995,6.2344,6.2345,0.999955,0.999995,1.0032
RSSCN7,River,1546.jpg,1.9931,53.46,0.9985,6.4265,6.4270,0.999724,0.999989,2.7952
RSSCN7,River,1547.jpg,1.9985,53.75,0.9988,7.1535,7.1538,0.999923,0.999991,2.7121
RSSCN7,River,1548.jpg,1.9968,56.66,0.9991,6.5266,6.5268,0.999903,0.999995,2.8902
RSSCN7,River,1549.jpg,2.0035,56.41,0.9992,6.3078,6.3082,0.999933,0.999993,1.4690
RSSCN7,River,1550.jpg,1.9842,61.85,0.9998,5.5174,5.5175,0.999981,0.999997,2.0283
RSSCN7,River,1551.jpg,2.0062,54.32,0.9987,6.7447,6.7448,0.999862,0.999990,2.8225
RSSCN7,River,1552.jpg,1.9977,53.49,0.9985,6.5913,6.5918,0.999779,0.999990,1.3799
RSSCN7,River,1553.jpg,2.0073,54.93,0.9989,7.0225,7.0227,0.999905,0.999992,1.0344
RSSCN7,River,1554.jpg,2.0084,56.07,0.9995,5.2793,5.2799,0.999853,0.999979,0.4676
RSSCN7,River,1555.jpg,2.0013,52.99,0.9988,6.4660,6.4664,0.999783,0.999974,3.0763
RSSCN7,River,1556.jpg,2.0070,55.58,0.9993,6.6959,6.6956,0.999924,0.999991,2.9602
RSSCN7,River,1557.jpg,1.9991,57.82,0.9995,6.0712,6.0713,0.999899,0.999996,2.6589
RSSCN7,River,1558.jpg,2.0209,58.62,0.9996,5.5097,5.5099,0.999933,0.999995,0.4964
RSSCN7,River,1559.jpg,2.0117,56.50,0.9991,5.9994,6.0005,0.999860,0.999991,1.3672
RSSCN7,River,1560.jpg,1.9960,59.50,0.9996,5.1359,5.1364,0.999899,0.999986,0.7738
RSSCN7,River,1561.jpg,1.9977,58.28,0.9994,5.0269,5.0272,0.999795,0.999977,1.4946
RSSCN7,River,1562.jpg,2.0070,56.88,0.9993,6.1491,6.1495,0.999905,0.999984,0.2779
RSSCN7,River,1563.jpg,2.0055,55.23,0.9993,6.3612,6.3617,0.999936,0.999986,1.2913
RSSCN7,River,1564.jpg,2.0004,55.07,0.9992,6.9116,6.9119,0.999911,0.999991,0.6511
RSSCN7,River,1565.jpg,1.9877,54.61,0.9992,6.5200,6.5202,0.999920,0.999986,1.0868
RSSCN7,River,1566.jpg,2.0012,55.46,0.9991,6.4365,6.4367,0.999878,0.999986,2.1479
RSSCN7,River,1567.jpg,2.0132,55.86,0.9991,6.0162,6.0168,0.999846,0.999983,0.6134
RSSCN7,River,1568.jpg,2.0030,55.35,0.9992,5.8484,5.8488,0.999775,0.999983,2.0143
RSSCN7,River,1569.jpg,1.9969,54.25,0.9991,6.4273,6.4275,0.999867,0.999982,0.9677
RSSCN7,River,1570.jpg,2.0070,55.76,0.9992,6.4830,6.4835,0.999899,0.999990,1.9608
RSSCN7,River,1571.jpg,1.9895,53.42,0.9989,7.0765,7.0770,0.999902,0.999988,0.5281
RSSCN7,River,1572.jpg,1.9998,52.74,0.9988,7.2876,7.2879,0.999891,0.999989,2.0796
RSSCN7,River,1573.jpg,2.0080,56.33,0.9993,5.8671,5.8669,0.999839,0.999987,2.1383
RSSCN7,River,1574.jpg,1.9989,55.11,0.9994,6.8012,6.8015,0.999886,0.999987,1.6965
RSSCN7,River,1575.jpg,2.0035,53.64,0.9991,7.0054,7.0056,0.999867,0.999988,2.4449
RSSCN7,River,1576.jpg,2.0030,56.39,0.9993,6.1700,6.1702,0.999838,0.999995,1.8501
RSSCN7,River,1577.jpg,2.0073,57.55,0.9993,6.0572,6.0575,0.999915,0.999990,1.7152
RSSCN7,River,1578.jpg,1.9921,59.52,0.9996,5.6677,5.6677,0.999905,0.999991,1.5141
RSSCN7,River,1579.jpg,1.9862,54.91,0.9988,5.8354,5.8360,0.999501,0.999967,3.0174
RSSCN7,River,1580.jpg,1.9958,54.62,0.9988,6.0036,6.0044,0.999655,0.999964,2.2675
RSSCN7,River,1581.jpg,2.0020,54.06,0.9987,5.9760,5.9763,0.999661,0.999961,2.9063
RSSCN7,River,1582.jpg,2.0042,56.69,0.9992,5.8575,5.8578,0.999782,0.999985,1.6277
RSSCN7,River,1583.jpg,1.9985,55.69,0.9990,6.1245,6.1252,0.999761,0.999981,2.4663
RSSCN7,River,1584.jpg,2.0012,64.20,0.9999,5.1777,5.1778,0.999904,0.999997,0.0745
RSSCN7,River,1585.jpg,1.9907,55.30,0.9993,6.6929,6.6931,0.999903,0.999990,1.9213
RSSCN7,River,1586.jpg,2.0023,56.40,0.9995,5.7518,5.7519,0.999912,0.999993,1.4063
RSSCN7,River,1587.jpg,1.9996,56.10,0.9996,5.9124,5.9128,0.999928,0.999989,1.1143
RSSCN7,River,1588.jpg,1.9948,54.67,0.9994,6.4669,6.4674,0.999932,0.999988,0.6056
RSSCN7,River,1589.jpg,1.9955,58.98,0.9993,4.8506,4.8520,0.999181,0.999989,1.1991
RSSCN7,River,1590.jpg,2.0125,57.59,0.9994,5.6898,5.6901,0.999840,0.999992,1.7825
RSSCN7,River,1591.jpg,1.9988,56.71,0.9994,6.0189,6.0193,0.999814,0.999994,1.1270
RSSCN7,River,1592.jpg,1.9935,58.95,0.9994,5.2900,5.2902,0.999647,0.999994,1.0591
RSSCN7,River,1593.jpg,1.9991,59.06,0.9996,5.3786,5.3789,0.999847,0.999996,1.4292
RSSCN7,River,1594.jpg,2.0037,57.50,0.9994,6.4458,6.4458,0.999972,0.999992,1.4940
RSSCN7,River,1595.jpg,1.9964,59.18,0.9995,6.3875,6.3876,0.999917,0.999994,1.0665
RSSCN7,River,1596.jpg,2.0002,58.42,0.9996,6.1692,6.1694,0.999942,0.999993,1.1049
RSSCN7,River,1597.jpg,2.0049,58.95,0.9995,5.7767,5.7771,0.999892,0.999993,1.6705
RSSCN7,River,1598.jpg,2.0042,53.83,0.9989,6.8386,6.8389,0.999897,0.999983,3.4510
RSSCN7,River,1599.jpg,2.0031,56.21,0.9992,7.0682,7.0683,0.999973,0.999996,1.0689
RSSCN7,River,1600.jpg,2.0012,57.51,0.9994,6.6267,6.6269,0.999989,0.999996,0.7819
UCMerced_LandUse,agricultural,agricultural00.tif,2.0039,52.20,0.9985,6.2052,6.2060,0.999491,0.999986,1.6972
UCMerced_LandUse,agricultural,agricultural01.tif,2.0017,52.14,0.9984,5.9950,5.9960,0.999204,0.999986,1.2456
UCMerced_LandUse,agricultural,agricultural02.tif,2.0095,52.05,0.9985,6.1433,6.1442,0.999347,0.999986,0.8223
UCMerced_LandUse,agricultural,agricultural03.tif,2.0016,52.18,0.9984,5.8947,5.8955,0.999094,0.999986,1.2957
UCMerced_LandUse,agricultural,agricultural04.tif,1.9969,53.48,0.9989,6.8417,6.8421,0.999872,0.999992,1.4212
UCMerced_LandUse,agricultural,agricultural05.tif,1.9944,51.70,0.9992,6.7004,6.7008,0.999670,0.999984,0.8901
UCMerced_LandUse,agricultural,agricultural06.tif,2.0000,51.73,0.9990,6.5167,6.5171,0.999578,0.999981,2.8237
UCMerced_LandUse,agricultural,agricultural07.tif,1.9971,51.70,0.9992,6.5367,6.5374,0.999614,0.999985,0.1443
UCMerced_LandUse,agricultural,agricultural08.tif,2.0066,51.75,0.9994,6.7686,6.7691,0.999735,0.999984,1.2298
UCMerced_LandUse,agricultural,agricultural09.tif,2.0082,51.71,0.9996,6.9718,6.9723,0.999800,0.999984,0.4484
UCMerced_LandUse,agricultural,agricultural10.tif,2.0119,52.50,0.9987,6.5390,6.5398,0.999714,0.999994,1.7663
UCMerced_LandUse,agricultural,agricultural11.tif,1.9912,54.61,0.9982,5.3144,5.3158,0.998812,0.999989,2.8861
UCMerced_LandUse,agricultural,agricultural12.tif,1.9902,53.45,0.9989,6.4947,6.4953,0.999741,0.999996,6.8730
UCMerced_LandUse,agricultural,agricultural13.tif,2.0059,52.03,0.9989,6.1307,6.1318,0.999455,0.999985,3.3195
UCMerced_LandUse,agricultural,agricultural14.tif,1.9969,51.72,0.9994,6.6751,6.6757,0.999720,0.999984,1.7982
UCMerced_LandUse,agricultural,agricultural15.tif,1.9964,51.69,0.9994,6.8806,6.8811,0.999764,0.999988,2.4881
UCMerced_LandUse,agricultural,agricultural16.tif,1.9967,52.20,0.9986,6.3907,6.3914,0.999581,0.999990,1.3289
UCMerced_LandUse,agricultural,agricultural17.tif,1.9975,52.69,0.9984,6.1604,6.1612,0.999433,0.999992,2.7142
UCMerced_LandUse,agricultural,agricultural18.tif,2.0042,51.88,0.9989,6.2825,6.2832,0.999483,0.999986,2.6577
UCMerced_LandUse,agricultural,agricultural19.tif,1.9919,54.32,0.9988,6.4830,6.4833,0.999762,0.999995,0.5772
UCMerced_LandUse,agricultural,agricultural20.tif,1.9980,51.78,0.9990,6.4150,6.4155,0.999512,0.999985,1.2216
UCMerced_LandUse,agricultural,agricultural21.tif,2.0019,51.92,0.9989,6.9778,6.9784,0.999818,0.999984,2.2266
UCMerced_LandUse,agricultural,agricultural22.tif,1.9956,51.96,0.9990,7.1715,7.1720,0.999882,0.999986,2.2456
UCMerced_LandUse,agricultural,agricultural23.tif,1.9913,51.76,0.9991,7.1411,7.1414,0.999852,0.999984,1.9941
UCMerced_LandUse,agricultural,agricultural24.tif,2.0005,51.90,0.9990,6.3137,6.3145,0.999541,0.999989,2.8076
UCMerced_LandUse,agricultural,agricultural25.tif,1.9973,51.93,0.9991,6.5576,6.5581,0.999660,0.999990,3.3095
UCMerced_LandUse,agricultural,agricultural26.tif,2.0063,54.12,0.9989,6.2678,6.2680,0.999736,0.999995,2.8090
UCMerced_LandUse,agricultural,agricultural27.tif,1.9989,51.90,0.9983,5.9900,5.9910,0.999171,0.999972,2.3299
UCMerced_LandUse,agricultural,agricultural28.tif,2.0095,51.92,0.9982,5.7872,5.7884,0.998852,0.999974,0.5619
UCMerced_LandUse,agricultural,agricultural29.tif,2.0067,51.81,0.9985,6.1580,6.1589,0.999324,0.999974,3.7067
UCMerced_LandUse,agricultural,agricultural30.tif,2.0033,54.61,0.9988,6.1394,6.1399,0.999628,0.999995,1.4246
UCMerced_LandUse,agricultural,agricultural31.tif,2.0054,53.45,0.9987,6.4678,6.4682,0.999701,0.999992,0.1802
UCMerced_LandUse,agricultural,agricultural32.tif,1.9997,53.92,0.9982,4.9331,4.9359,0.997814,0.999981,2.1654
UCMerced_LandUse,agricultural,agricultural33.tif,1.9939,54.51,0.9983,4.8707,4.8736,0.997913,0.999985,2.6476
UCMerced_LandUse,agricultural,agricultural34.tif,2.0042,52.09,0.9984,6.1966,6.1974,0.999423,0.999980,0.6256
UCMerced_LandUse,agricultural,agricultural35.tif,1.9977,52.46,0.9981,5.7460,5.7469,0.998921,0.999983,2.0732
UCMerced_LandUse,agricultural,agricultural36.tif,2.0012,52.69,0.9981,5.8246,5.8256,0.999184,0.999985,2.0539
UCMerced_LandUse,agricultural,agricultural37.tif,1.9927,57.16,0.9993,5.2958,5.2966,0.999527,0.999995,1.9048
UCMerced_LandUse,agricultural,agricultural38.tif,1.9960,58.63,0.9994,5.1018,5.1025,0.999473,0.999996,1.2097
UCMerced_LandUse,agricultural,agricultural39.tif,1.9920,56.08,0.9990,5.3079,5.3093,0.999145,0.999996,2.4681
